seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
12827,716414,78,44370567,95,Anna Knol (FC Twente) Corner Kick at 40',Anna Knol Corner Kick,1,2364,40',20114,0,0,1980-01-01,0.0,0.0,0.14,0.354,0.0,0.0,350365.0,Anna Knol,2024-12-10 05:58:05
12827,716414,79,44370568,141,Silje Stockmar (Heerenveen) Assists Shot at 42',Silje Stockmar Assists Shot,1,2473,42',20800,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,392879.0,Silje Stockmar,2024-12-10 05:58:05
12827,716414,80,44370569,117,Elfi Maass (Heerenveen) Shot Off Target at 42',Elfi Maass Shot Off Target,1,2473,42',20800,0,0,1980-01-01,0.0,0.0,0.462,0.67,0.0,0.398,309866.0,Elfi Maass,2024-12-10 05:58:05
12827,716414,80,44370569,117,Elfi Maass (Heerenveen) Shot Off Target at 42',Elfi Maass Shot Off Target,1,2473,42',20800,0,0,1980-01-01,0.0,0.0,0.462,0.67,0.0,0.398,392879.0,Silje Stockmar,2024-12-10 05:58:05
12827,716414,81,44370570,124,Iris Teijema (Heerenveen) Throw In at 43',Iris Teijema Throw In,1,2533,43',20800,0,0,1980-01-01,0.0,0.0,0.798,1.0,0.558,0.863,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,82,44370571,124,Iris Teijema (Heerenveen) Throw In at 43',Iris Teijema Throw In,1,2547,43',20800,0,0,1980-01-01,0.0,0.0,0.374,1.0,0.134,0.723,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,83,44370572,124,Leonie Vliek (FC Twente) Throw In at 44',Leonie Vliek Throw In,1,2584,44',20114,0,0,1980-01-01,0.0,0.0,0.17,1.0,0.262,0.832,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,84,44370573,77,Jasmijn Resink (Heerenveen) Save at 44',Jasmijn Resink Save,1,2621,44',20800,0,0,1980-01-01,0.0,0.0,0.048,0.53,0.0,0.0,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,85,44370574,141,Charlotte Hulst (FC Twente) Assists Shot at 44',Charlotte Hulst Assists Shot,1,2621,44',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,86,44370575,106,Danique Van Ginkel (FC Twente) Shot On Target at 44',Danique Van Ginkel Shot On Targe,1,2621,44',20114,0,0,1980-01-01,0.0,0.0,0.42,0.617,0.03,0.513,309970.0,Danique Van Ginkel,2024-12-10 05:58:05
12827,716414,86,44370575,106,Danique Van Ginkel (FC Twente) Shot On Target at 44',Danique Van Ginkel Shot On Targe,1,2621,44',20114,0,0,1980-01-01,0.0,0.0,0.42,0.617,0.03,0.513,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,92,44370457,70,Kayleigh Van Dooren (FC Twente) Goal at 46',Kayleigh Van Dooren Goal,1,2700,45'+1',20114,0,0,1980-01-01,0.0,0.0,0.254,0.407,0.0,0.466,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,95,44370458,76,Kim Everaerts (FC Twente) Substitution at 45',Kim Everaerts Substitution,2,2700,45',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,87,44370576,124,Alieke Tuin (FC Twente) Throw In at 46',Alieke Tuin Throw In,1,2700,45'+1',20114,0,0,1980-01-01,0.0,0.0,0.822,0.0,0.574,0.209,309958.0,Alieke Tuin,2024-12-10 05:58:05
12827,716414,88,44370577,162,Leonie Vliek (FC Twente) Blocked Pass at 46',Leonie Vliek Blocked Pass,1,2700,45'+1',20114,0,0,1980-01-01,0.0,0.0,0.812,0.31,0.0,0.0,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,89,44370578,162,Danique Van Ginkel (FC Twente) Blocked Pass at 46',Danique Van Ginkel Blocked Pass,1,2700,45'+1',20114,0,0,1980-01-01,0.0,0.0,0.826,0.637,0.0,0.0,309970.0,Danique Van Ginkel,2024-12-10 05:58:05
12827,716414,90,44370579,162,Iris Teijema (Heerenveen) Blocked Pass at 46',Iris Teijema Blocked Pass,1,2700,45'+1',20800,0,0,1980-01-01,0.0,0.0,0.328,0.672,0.0,0.0,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,91,44370580,136,Danique Van Ginkel (FC Twente) Shot Hit Woodwork at 46',Danique Van Ginkel Shot Hit Wood,1,2700,45'+1',20114,0,0,1980-01-01,0.0,0.0,0.506,0.652,0.0,0.5,309970.0,Danique Van Ginkel,2024-12-10 05:58:05
12827,716414,93,44370581,162,Leonie Vliek (FC Twente) Blocked Pass at 47',Leonie Vliek Blocked Pass,1,2700,45'+2',20114,0,0,1980-01-01,0.0,0.0,0.774,0.349,0.0,0.0,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,94,44370582,95,Charlotte Hulst (FC Twente) Corner Kick at 48',Charlotte Hulst Corner Kick,1,2700,45'+3',20114,0,0,1980-01-01,0.0,0.0,0.052,0.645,0.0,0.0,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,95,44370458,76,Kim Everaerts (FC Twente) Substitution at 45',Kim Everaerts Substitution,2,2700,45',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309958.0,Alieke Tuin,2024-12-10 05:58:05
12827,716414,96,44370583,68,Kim Everaerts (FC Twente) Offside at 46',Kim Everaerts Offside,2,2726,46',20114,0,0,1980-01-01,0.0,0.0,0.64,0.618,0.67,0.046,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,97,44370584,96,Iris Teijema (Heerenveen) Free Kick at 46',Iris Teijema Free Kick,2,2743,46',20800,0,0,1980-01-01,0.0,0.0,0.34,0.113,0.236,0.179,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,98,44370585,124,Leonie Vliek (FC Twente) Throw In at 46',Leonie Vliek Throw In,2,2754,46',20114,0,0,1980-01-01,0.0,0.0,0.628,1.0,0.602,0.797,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,99,44370586,124,Leonie Vliek (FC Twente) Throw In at 47',Leonie Vliek Throw In,2,2773,47',20114,0,0,1980-01-01,0.0,0.0,0.996,0.0,0.714,0.911,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,100,44370587,95,Kim Everaerts (FC Twente) Corner Kick at 47',Kim Everaerts Corner Kick,2,2811,47',20114,0,0,1980-01-01,0.0,0.0,0.178,0.71,0.0,0.0,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,101,44370588,66,Silje Stockmar (Heerenveen) Foul at 49',Silje Stockmar Foul,2,2918,49',20800,0,0,1980-01-01,0.0,0.0,0.676,0.787,0.0,0.0,392879.0,Silje Stockmar,2024-12-10 05:58:05
12827,716414,101,44370588,66,Silje Stockmar (Heerenveen) Foul at 49',Silje Stockmar Foul,2,2918,49',20800,0,0,1980-01-01,0.0,0.0,0.676,0.787,0.0,0.0,,Kim Everaerts,2024-12-10 05:58:05
12827,716414,102,44370589,96,Kim Everaerts (FC Twente) Free Kick at 49',Kim Everaerts Free Kick,2,2928,49',20114,0,0,1980-01-01,0.0,0.0,0.618,0.739,0.816,0.135,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,103,44370590,66,Jet Van Beijeren (Heerenveen) Foul at 50',Jet Van Beijeren Foul,2,2953,50',20800,0,0,1980-01-01,0.0,0.0,0.738,0.96,0.0,0.0,330353.0,Jet Van Beijeren,2024-12-10 05:58:05
12827,716414,103,44370590,66,Jet Van Beijeren (Heerenveen) Foul at 50',Jet Van Beijeren Foul,2,2953,50',20800,0,0,1980-01-01,0.0,0.0,0.738,0.96,0.0,0.0,,Danique Van Ginkel,2024-12-10 05:58:05
12827,716414,104,44370591,96,Kim Everaerts (FC Twente) Free Kick at 50',Kim Everaerts Free Kick,2,2970,50',20114,0,0,1980-01-01,0.0,0.0,0.874,0.959,0.638,0.297,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,105,44370592,77,Eef Kerkhof (Heerenveen) Save at 51',Eef Kerkhof Save,2,3003,51',20800,0,0,1980-01-01,0.0,0.0,0.41,0.581,0.0,0.0,309960.0,Eef Kerkhof,2024-12-10 05:58:05
12827,716414,106,44370593,141,Kayleigh Van Dooren (FC Twente) Assists Shot at 51',Kayleigh Van Dooren Assists Shot,2,3003,51',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,107,44370594,135,Ella Peddemors (FC Twente) Shot Blocked at 51',Ella Peddemors Shot Blocked,2,3003,51',20114,0,0,1980-01-01,0.0,0.0,0.496,0.538,0.42,0.536,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,107,44370594,135,Ella Peddemors (FC Twente) Shot Blocked at 51',Ella Peddemors Shot Blocked,2,3003,51',20114,0,0,1980-01-01,0.0,0.0,0.496,0.538,0.42,0.536,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,108,44370459,70,Amanda Jacobsen Andradóttir (FC Twente) Goal at 51',Amanda Jacobsen Andradóttir Goal,2,3031,51',20114,0,0,1980-01-01,0.0,0.0,0.23,0.389,0.0,0.505,330336.0,Amanda Jacobsen Andradóttir,2024-12-10 05:58:05
12827,716414,109,44370595,78,Ella Peddemors (FC Twente) Assist at 51',Ella Peddemors Assist,2,3031,51',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,108,44370459,70,Amanda Jacobsen Andradóttir (FC Twente) Goal at 51',Amanda Jacobsen Andradóttir Goal,2,3031,51',20114,0,0,1980-01-01,0.0,0.0,0.23,0.389,0.0,0.505,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,110,44370596,124,Leonie Vliek (FC Twente) Throw In at 52',Leonie Vliek Throw In,2,3087,52',20114,0,0,1980-01-01,0.0,0.0,0.704,0.0,0.874,0.068,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,111,44370597,124,Leonie Vliek (FC Twente) Throw In at 52',Leonie Vliek Throw In,2,3114,52',20114,0,0,1980-01-01,0.0,0.0,0.954,0.0,0.804,0.917,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,112,44370598,77,Jasmijn Resink (Heerenveen) Save at 53',Jasmijn Resink Save,2,3156,53',20800,0,0,1980-01-01,0.0,0.0,0.044,0.534,0.0,0.0,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,113,44370599,141,Ella Peddemors (FC Twente) Assists Shot at 53',Ella Peddemors Assists Shot,2,3156,53',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,114,44370600,106,Kayleigh Van Dooren (FC Twente) Shot On Target at 53',Kayleigh Van Dooren Shot On Targ,2,3156,53',20114,0,0,1980-01-01,0.0,0.0,0.444,0.803,0.106,0.563,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,114,44370600,106,Kayleigh Van Dooren (FC Twente) Shot On Target at 53',Kayleigh Van Dooren Shot On Targ,2,3156,53',20114,0,0,1980-01-01,0.0,0.0,0.444,0.803,0.106,0.563,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,115,44370601,162,Charlotte Hulst (FC Twente) Blocked Pass at 55',Charlotte Hulst Blocked Pass,2,3252,55',20114,0,0,1980-01-01,0.0,0.0,0.73,0.796,0.0,0.0,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,116,44370602,162,Iris Teijema (Heerenveen) Blocked Pass at 55',Iris Teijema Blocked Pass,2,3254,55',20800,0,0,1980-01-01,0.0,0.0,0.596,0.297,0.0,0.0,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,117,44370603,162,Chantal Schouwstra (Heerenveen) Blocked Pass at 55',Chantal Schouwstra Blocked Pass,2,3290,55',20800,0,0,1980-01-01,0.0,0.0,0.05,0.597,0.0,0.0,309878.0,Chantal Schouwstra,2024-12-10 05:58:05
12827,716414,118,44370604,95,Charlotte Hulst (FC Twente) Corner Kick at 55',Charlotte Hulst Corner Kick,2,3292,55',20114,0,0,1980-01-01,0.0,0.0,0.052,0.678,0.0,0.0,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,119,44370605,141,Kayleigh Van Dooren (FC Twente) Assists Shot at 56',Kayleigh Van Dooren Assists Shot,2,3322,56',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,120,44370606,117,Kim Everaerts (FC Twente) Shot Off Target at 56',Kim Everaerts Shot Off Target,2,3322,56',20114,0,0,1980-01-01,0.0,0.0,0.14,0.481,0.0,0.313,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,120,44370606,117,Kim Everaerts (FC Twente) Shot Off Target at 56',Kim Everaerts Shot Off Target,2,3322,56',20114,0,0,1980-01-01,0.0,0.0,0.14,0.481,0.0,0.313,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,121,44370607,66,Jet Van Beijeren (Heerenveen) Foul at 56',Jet Van Beijeren Foul,2,3360,56',20800,0,0,1980-01-01,0.0,0.0,0.566,0.712,0.0,0.0,330353.0,Jet Van Beijeren,2024-12-10 05:58:05
12827,716414,121,44370607,66,Jet Van Beijeren (Heerenveen) Foul at 56',Jet Van Beijeren Foul,2,3360,56',20800,0,0,1980-01-01,0.0,0.0,0.566,0.712,0.0,0.0,,Ella Peddemors,2024-12-10 05:58:05
12827,716414,122,44370608,96,Lieske Carleer (FC Twente) Free Kick at 57',Lieske Carleer Free Kick,2,3370,57',20114,0,0,1980-01-01,0.0,0.0,0.506,0.727,0.462,0.562,295877.0,Lieske Carleer,2024-12-10 05:58:05
12827,716414,123,44370609,162,Kim Everaerts (FC Twente) Blocked Pass at 57',Kim Everaerts Blocked Pass,2,3413,57',20114,0,0,1980-01-01,0.0,0.0,0.72,0.078,0.0,0.0,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,124,44370610,124,Kim Everaerts (FC Twente) Throw In at 58',Kim Everaerts Throw In,2,3424,58',20114,0,0,1980-01-01,0.0,0.0,0.792,0.0,0.692,0.743,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,125,44370611,162,Kayleigh Van Dooren (FC Twente) Blocked Pass at 58',Kayleigh Van Dooren Blocked Pass,2,3467,58',20114,0,0,1980-01-01,0.0,0.0,0.562,0.381,0.0,0.0,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,126,44370612,77,Jasmijn Resink (Heerenveen) Save at 59',Jasmijn Resink Save,2,3507,59',20800,0,0,1980-01-01,0.0,0.0,0.018,0.487,0.0,0.0,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,127,44370613,141,Charlotte Hulst (FC Twente) Assists Shot at 59',Charlotte Hulst Assists Shot,2,3507,59',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,128,44370614,106,Ella Peddemors (FC Twente) Shot On Target at 59',Ella Peddemors Shot On Target,2,3507,59',20114,0,0,1980-01-01,0.0,0.0,0.276,0.412,0.04,0.473,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,128,44370614,106,Ella Peddemors (FC Twente) Shot On Target at 59',Ella Peddemors Shot On Target,2,3507,59',20114,0,0,1980-01-01,0.0,0.0,0.276,0.412,0.04,0.473,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,129,44370615,66,Danique Van Ginkel (FC Twente) Foul at 59',Danique Van Ginkel Foul,2,3532,59',20114,0,0,1980-01-01,0.0,0.0,0.836,0.225,0.0,0.0,309970.0,Danique Van Ginkel,2024-12-10 05:58:05
12827,716414,129,44370615,66,Danique Van Ginkel (FC Twente) Foul at 59',Danique Van Ginkel Foul,2,3532,59',20114,0,0,1980-01-01,0.0,0.0,0.836,0.225,0.0,0.0,,Fenna Meijer,2024-12-10 05:58:05
12827,716414,130,44370616,96,Jet Van Beijeren (Heerenveen) Free Kick at 60',Jet Van Beijeren Free Kick,2,3546,60',20800,0,0,1980-01-01,0.0,0.0,0.752,0.25,0.442,0.256,330353.0,Jet Van Beijeren,2024-12-10 05:58:05
12827,716414,131,44370460,70,Jaimy Ravensbergen (FC Twente) Goal at 60',Jaimy Ravensbergen Goal,2,3552,60',20114,0,0,1980-01-01,0.0,0.0,0.306,0.703,0.0,0.455,309993.0,Jaimy Ravensbergen,2024-12-10 05:58:05
12827,716414,132,44370617,78,Charlotte Hulst (FC Twente) Assist at 60',Charlotte Hulst Assist,2,3552,60',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,131,44370460,70,Jaimy Ravensbergen (FC Twente) Goal at 60',Jaimy Ravensbergen Goal,2,3552,60',20114,0,0,1980-01-01,0.0,0.0,0.306,0.703,0.0,0.455,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,133,44370618,68,Charlotte Hulst (FC Twente) Offside at 61',Charlotte Hulst Offside,2,3613,61',20114,0,0,1980-01-01,0.0,0.0,0.886,0.849,0.388,0.731,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,134,44370461,76,Demi Werther (Heerenveen) Substitution at 61',Demi Werther Substitution,2,3638,61',20800,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,351304.0,Demi Werther,2024-12-10 05:58:05
12827,716414,134,44370461,76,Demi Werther (Heerenveen) Substitution at 61',Demi Werther Substitution,2,3638,61',20800,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,350378.0,Hester Algra,2024-12-10 05:58:05
12827,716414,135,44370462,76,Aymee Altena (Heerenveen) Substitution at 61',Aymee Altena Substitution,2,3657,61',20800,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,396874.0,Aymee Altena,2024-12-10 05:58:05
12827,716414,135,44370462,76,Aymee Altena (Heerenveen) Substitution at 61',Aymee Altena Substitution,2,3657,61',20800,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309936.0,Evi Maatman,2024-12-10 05:58:05
12827,716414,136,44370619,96,Jasmijn Resink (Heerenveen) Free Kick at 62',Jasmijn Resink Free Kick,2,3677,62',20800,0,0,1980-01-01,0.0,0.0,0.232,0.446,0.402,0.681,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,137,44370620,141,Leonie Vliek (FC Twente) Assists Shot at 63',Leonie Vliek Assists Shot,2,3762,63',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,138,44370621,117,Charlotte Hulst (FC Twente) Shot Off Target at 63',Charlotte Hulst Shot Off Target,2,3762,63',20114,0,0,1980-01-01,0.0,0.0,0.366,0.519,0.0,0.582,309875.0,Charlotte Hulst,2024-12-10 05:58:05
12827,716414,138,44370621,117,Charlotte Hulst (FC Twente) Shot Off Target at 63',Charlotte Hulst Shot Off Target,2,3762,63',20114,0,0,1980-01-01,0.0,0.0,0.366,0.519,0.0,0.582,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,139,44370622,124,Kim Everaerts (FC Twente) Throw In at 64',Kim Everaerts Throw In,2,3799,64',20114,0,0,1980-01-01,0.0,0.0,0.636,0.0,0.9,0.049,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,140,44370623,95,Leonie Vliek (FC Twente) Corner Kick at 66',Leonie Vliek Corner Kick,2,3902,66',20114,0,0,1980-01-01,0.0,0.0,0.048,0.564,0.0,0.0,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,141,44370463,76,Sophie Te Brake (FC Twente) Substitution at 67',Sophie Te Brake Substitution,2,4013,67',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,325603.0,Sophie Te Brake,2024-12-10 05:58:05
12827,716414,142,44370464,76,Nikee Van Dijk (FC Twente) Substitution at 67',Nikee Van Dijk Substitution,2,4013,67',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309964.0,Nikee Van Dijk,2024-12-10 05:58:05
12827,716414,143,44370465,76,Rose Ivens (FC Twente) Substitution at 67',Rose Ivens Substitution,2,4013,67',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,381092.0,Rose Ivens,2024-12-10 05:58:05
12827,716414,141,44370463,76,Sophie Te Brake (FC Twente) Substitution at 67',Sophie Te Brake Substitution,2,4013,67',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309970.0,Danique Van Ginkel,2024-12-10 05:58:05
12827,716414,142,44370464,76,Nikee Van Dijk (FC Twente) Substitution at 67',Nikee Van Dijk Substitution,2,4013,67',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309993.0,Jaimy Ravensbergen,2024-12-10 05:58:05
12827,716414,143,44370465,76,Rose Ivens (FC Twente) Substitution at 67',Rose Ivens Substitution,2,4013,67',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,330336.0,Amanda Jacobsen Andradóttir,2024-12-10 05:58:05
12827,716414,144,44370624,124,Iris Teijema (Heerenveen) Throw In at 68',Iris Teijema Throw In,2,4028,68',20800,0,0,1980-01-01,0.0,0.0,0.474,0.0,0.55,0.241,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,145,44370625,124,Kim Everaerts (FC Twente) Throw In at 68',Kim Everaerts Throw In,2,4035,68',20114,0,0,1980-01-01,0.0,0.0,0.834,0.0,0.766,0.879,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,146,44370626,77,Jasmijn Resink (Heerenveen) Save at 68',Jasmijn Resink Save,2,4056,68',20800,0,0,1980-01-01,0.0,0.0,0.018,0.466,0.0,0.0,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,147,44370627,141,Nikee Van Dijk (FC Twente) Assists Shot at 68',Nikee Van Dijk Assists Shot,2,4056,68',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309964.0,Nikee Van Dijk,2024-12-10 05:58:05
12827,716414,148,44370628,106,Rose Ivens (FC Twente) Shot On Target at 68',Rose Ivens Shot On Target,2,4056,68',20114,0,0,1980-01-01,0.0,0.0,0.122,0.29,0.028,0.46,381092.0,Rose Ivens,2024-12-10 05:58:05
12827,716414,148,44370628,106,Rose Ivens (FC Twente) Shot On Target at 68',Rose Ivens Shot On Target,2,4056,68',20114,0,0,1980-01-01,0.0,0.0,0.122,0.29,0.028,0.46,309964.0,Nikee Van Dijk,2024-12-10 05:58:05
12827,716414,149,44370629,95,Rose Ivens (FC Twente) Corner Kick at 68',Rose Ivens Corner Kick,2,4059,68',20114,0,0,1980-01-01,0.0,0.0,0.03,0.467,0.0,0.0,381092.0,Rose Ivens,2024-12-10 05:58:05
12827,716414,150,44370630,77,Iris Teijema (Heerenveen) Save at 69',Iris Teijema Save,2,4088,69',20800,0,0,1980-01-01,0.0,0.0,0.124,0.305,0.0,0.0,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,151,44370631,135,Ella Peddemors (FC Twente) Shot Blocked at 69',Ella Peddemors Shot Blocked,2,4088,69',20114,0,0,1980-01-01,0.0,0.0,0.208,0.278,0.178,0.305,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,152,44370632,124,Kim Everaerts (FC Twente) Throw In at 69',Kim Everaerts Throw In,2,4124,69',20114,0,0,1980-01-01,0.0,0.0,0.94,0.0,0.828,0.235,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,153,44370633,68,Kayleigh Van Dooren (FC Twente) Offside at 69',Kayleigh Van Dooren Offside,2,4133,69',20114,0,0,1980-01-01,0.0,0.0,0.744,0.567,0.452,0.479,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
12827,716414,154,44370634,96,Jasmijn Resink (Heerenveen) Free Kick at 70',Jasmijn Resink Free Kick,2,4155,70',20800,0,0,1980-01-01,0.0,0.0,0.214,0.517,0.68,0.464,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,155,44370635,124,Iris Teijema (Heerenveen) Throw In at 70',Iris Teijema Throw In,2,4173,70',20800,0,0,1980-01-01,0.0,0.0,0.748,1.0,0.57,0.82,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,156,44370636,124,Kim Everaerts (FC Twente) Throw In at 70',Kim Everaerts Throw In,2,4186,70',20114,0,0,1980-01-01,0.0,0.0,0.776,1.0,0.826,0.67,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,157,44370637,117,Jet Van Beijeren (Heerenveen) Shot Off Target at 71',Jet Van Beijeren Shot Off Target,2,4224,71',20800,0,0,1980-01-01,0.0,0.0,0.478,0.615,0.0,0.408,330353.0,Jet Van Beijeren,2024-12-10 05:58:05
12827,716414,158,44370638,162,Fenna Meijer (Heerenveen) Blocked Pass at 72',Fenna Meijer Blocked Pass,2,4266,72',20800,0,0,1980-01-01,0.0,0.0,0.208,0.201,0.0,0.0,309968.0,Fenna Meijer,2024-12-10 05:58:05
12827,716414,159,44370639,124,Kim Everaerts (FC Twente) Throw In at 72',Kim Everaerts Throw In,2,4285,72',20114,0,0,1980-01-01,0.0,0.0,0.298,0.0,0.366,0.068,324769.0,Kim Everaerts,2024-12-10 05:58:05
12827,716414,160,44370640,124,Iris Teijema (Heerenveen) Throw In at 72',Iris Teijema Throw In,2,4292,72',20800,0,0,1980-01-01,0.0,0.0,0.4,0.0,0.358,0.08,336729.0,Iris Teijema,2024-12-10 05:58:05
12827,716414,161,44370641,162,Aymee Altena (Heerenveen) Blocked Pass at 72',Aymee Altena Blocked Pass,2,4304,72',20800,0,0,1980-01-01,0.0,0.0,0.874,0.074,0.0,0.0,396874.0,Aymee Altena,2024-12-10 05:58:05
12827,716414,162,44370642,141,Leonie Vliek (FC Twente) Assists Shot at 72',Leonie Vliek Assists Shot,2,4312,72',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,163,44370643,117,Ella Peddemors (FC Twente) Shot Off Target at 72',Ella Peddemors Shot Off Target,2,4312,72',20114,0,0,1980-01-01,0.0,0.0,0.314,0.65,0.0,0.365,309915.0,Ella Peddemors,2024-12-10 05:58:05
12827,716414,163,44370643,117,Ella Peddemors (FC Twente) Shot Off Target at 72',Ella Peddemors Shot Off Target,2,4312,72',20114,0,0,1980-01-01,0.0,0.0,0.314,0.65,0.0,0.365,334924.0,Leonie Vliek,2024-12-10 05:58:05
12827,716414,164,44370644,77,Jasmijn Resink (Heerenveen) Save at 73',Jasmijn Resink Save,2,4344,73',20800,0,0,1980-01-01,0.0,0.0,0.06,0.444,0.0,0.0,325877.0,Jasmijn Resink,2024-12-10 05:58:05
12827,716414,165,44370645,141,Kayleigh Van Dooren (FC Twente) Assists Shot at 73',Kayleigh Van Dooren Assists Shot,2,4344,73',20114,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,309953.0,Kayleigh Van Dooren,2024-12-10 05:58:05
